
Tenant: Italian Trattoria,,Item Library
,,Report as of 07/22/2026

"Location Name","Vendor Name","Item Code","Item Description","UOM","Item UOM","Pack/Size/Unit","Weighable","Category","GL Code","Contracted Price ($)","Last Purchased Date","Last Purchased Price ($)","Close Watch","Product(s)"
IT - 530 Seventh Ave,ACE ENDICO,116390,MUSHROOM 10# FOOD SERVICE,cs,,1 10 lb,false,Food - other,Food Purchases,0,07/17/2026,28,false,"Produce, Mushroom White"
IT - 390 Fifth Ave,ACE ENDICO,116390,MUSHROOM 10# FOOD SERVICE,cs,,1 10 lb,false,Food - other,Food Purchases,0,04/04/2026,28,false,"Produce, Mushroom White"
IT - 390 Fifth Ave,Driscoll Foods,109896,MUSHROOM MEDIUM FOODSERVICE.,cs,,1 10 lb,false,Produce,Food Purchases,24,07/15/2026,24,false,"Produce, Mushroom"
IT - 530 Seventh Ave,Driscoll Foods,109896,MUSHROOM MEDIUM FOODSERVICE.,cs,,1 10 lb,false,Produce,Food Purchases,24,07/20/2026,24,false,"Produce, Mushroom"
IT - 1014 Lincoln Rd,Excellent Fruit & Produce,MUSMEDC,Mushrooms,cs,,1 10 lb,false,Produce,Food Purchases,24.6,07/13/2026,24.6,false,"Produce, Mushroom White"
IT - 1656 Collins Ave,Excellent Fruit & Produce,MUSMEDC,Mushrooms,cs,,1 10 lb,false,Produce,Food Purchases,24.6,07/17/2026,24.6,false,"Produce, Mushroom White"
IT - 1656 Collins Ave,CGN Produce LLC ,153336_XC14506984,MUSHROOMS,cs,,1 10 lb,false,Food - other,Food Purchases,28,03/28/2026,28,false,"Produce, Mushroom"
IT - 530 Seventh Ave,PRO EX INTERNATIONAL,MUWHL,MUSHROOMS WHITE MEDIUM 10LB,cs,lb,10 1 lb,false,Produce,Food Purchases,0,09/19/2025,22,false,"Produce, Mushroom White"
IT - 1014 Lincoln Rd,PRO EX INTERNATIONAL,MUWHL,MUSHROOMS WHITE MEDIUM 10LB,cs,lb,10 1 lb,false,Produce,Food Purchases,0,12/08/2025,22,false,"Produce, Mushroom White"
IT - 1656 Collins Ave,PRO EX INTERNATIONAL,MUWHL,MUSHROOMS WHITE MEDIUM 10LB,cs,lb,10 1 lb,false,Produce,Food Purchases,0,12/28/2025,22,false,"Produce, Mushroom White"
IT - 1014 Lincoln Rd,VIANDER INC,0011,MY BOVS BISCOTTI - HAZELNUT - BULK 5 LB,cs,,1 5 fl oz,false,Dry Goods,Food Purchases,0,05/30/2026,75,false,"NA Bev, Syrup Hazelnut"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491036,NA BEV Aranciata,cs,btl,12 1 ea,false,Food - other,Food Purchases,0,09/13/2025,22.27,false,"NA Bev, Aranciata Soda"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491036,NA BEV Aranciata,cs,btl,12 1 ea,false,Food - other,Food Purchases,0,09/09/2025,22.27,false,"NA Bev, Aranciata Soda"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508341,NA BEV Aranciata Red.,cs,btl,24 1 ct,false,Food - other,Food Purchases,0,09/20/2025,22.27,false,"NA Bev, Aranciata Rossa"
IT - 1014 Lincoln Rd,Lincoln House Vendor,262979_XC14743539,"NA BEV, BENE TONIC WATER",cs,btl,24 1 ea,false,NA Beverage - Other,Beverage Purchases,0,02/18/2026,25.08,false,"NA Bev, Bene Tonic Water"
IT - 1014 Lincoln Rd,Lincoln House Vendor,262979_XC14743272,"NA BEV, BLOODY MARY MIX",cs,ea,6 1 ltr,false,NA Beverage - Other,Beverage Purchases,0,02/18/2026,52.44,false,"NA Bev, Bloody Mary Mix"
IT - 1014 Lincoln Rd,Lincoln House Vendor,262979_XC14743540,"NA BEV, HOT CHOCOLATE MIX",cs,,1 15 ea,false,Dry Goods,Food Purchases,0,02/18/2026,16,false,"Dry Goods, Hot Chocolate Mix"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508337,NA BEV Limonale.,cs,btl,24 1 each,false,Food - other,Food Purchases,0,09/20/2025,22.27,false,"NA Bev, Lemonade"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491035,NA BEV Molecola,cs,bottle,24 1 ea,false,Food - other,Food Purchases,0,09/09/2025,26.81,false,"Dry Goods, Molecola"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491035,NA BEV Molecola,cs,bottle,24 1 ea,false,Food - other,Food Purchases,0,09/20/2025,26.81,false,"Dry Goods, Molecola"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491038,NA BEV Sparkling Water San Benedetto,cs,btl,24 1 ea,false,Food - other,Food Purchases,0,09/09/2025,7.87,false,"NA Bev, Sparkling Water"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491038,NA BEV Sparkling Water San Benedetto,cs,btl,24 1 ea,false,Food - other,Food Purchases,0,09/13/2025,7.87,false,"NA Bev, Sparkling Water"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491043,NA BEV Still Water San Benedetto,cs,btl,24 1 count,false,Food - other,Food Purchases,0,09/20/2025,7.87,false,"NA Bev, Still Mineral Water"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491043,NA BEV Still Water San Benedetto,cs,btl,24 1 count,false,Food - other,Food Purchases,0,09/09/2025,7.87,false,"NA Bev, Still Mineral Water"
IT - 1014 Lincoln Rd,Lincoln House Vendor,262979_XC14743271,"NA BEV, STRAWBERRY MIX",cs,ea,24 10 oz,false,NA Beverage - Other,Beverage Purchases,0,02/18/2026,37.92,false,"NA Bev, Liquor Strawberry Mix Daquari"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13511807,NA BEV The Limone,cs,pack,12 1 ea,false,Food - other,Food Purchases,0,09/20/2025,9.69,false,"NA Bev, Iced Lemon Tea"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508335,NA BEV The Pesca.,cs,btl,12 1 each,false,Food - other,Food Purchases,0,09/20/2025,9.69,false,"NA Bev, Peach Iced Tea"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508334,NA BEV The Umone.,ca,ct,12 1 ea,false,Food - other,Food Purchases,0,09/13/2025,9.69,false,"NA Bev, Lemon Iced Tea"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,EN-2453,Napkin White,cs,pack,2800 1 ct,false,Disposable,Disposable,0,07/12/2026,39.95,false,"Disposables, SUPP Napkin"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,EN-2453,Napkin White,cs,pack,2800 1 ct,false,Disposable,Disposable,0,05/27/2026,39.95,false,"Disposables, SUPP Napkin"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,EN-2453,Napkin White,cs,pack,2800 1 ct,false,Disposable,Disposable,0,07/20/2026,39.95,false,"Disposables, SUPP Napkin"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,EN-2453,Napkin White,cs,pack,2800 1 ct,false,Disposable,Disposable,0,01/01/2026,39.95,false,"Disposables, SUPP Napkin"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508333,NA SEV Moteoola Sugar Free.,cs,btl,24 1 each,false,Food - other,Food Purchases,0,09/13/2025,26.81,false,"Dry Goods, Moteoola Sugar Free"
IT - 1656 Collins Ave,Southern Glazer,586201,NIKKA WHISKY SMALT YOICHI 10YR 90,bottle,,1 0.75 liter,false,Liquor,Beverage Purchases,0,12/19/2025,129.6,false,"Liqueur, Nikka Single Malt Yoichi"
IT - 1656 Collins Ave,SOGNO TOSCANO,8000.54,Nostralina Toscana Pitted 6x2.5kg,cs,ct,6 2.5 kg,false,Dry Goods,Food Purchases,0,12/31/2025,100,false,"Dry Goods, Nostralina Toscana Pitted"
IT - 1014 Lincoln Rd,SOGNO TOSCANO,8000.54,Nostralina Toscana Pitted 6x2.5kg,cs,ct,6 2.5 kg,false,Dry Goods,Food Purchases,0,02/12/2026,100.7,false,"Dry Goods, Nostralina Toscana Pitted"
IT - 390 Fifth Ave,SOGNO TOSCANO,8000.54,Nostralina Toscana Pitted 6x2.5kg,cs,ct,6 2.5 kg,false,Dry Goods,Food Purchases,0,02/18/2026,107,false,"Dry Goods, Nostralina Toscana Pitted"
IT - 530 Seventh Ave,ACE ENDICO,590292,NUT ALMONDS BLANCHED SLICD 25#,cs,,1 25 lb,false,Food - other,Food Purchases,169.53,07/02/2026,169.53,false,"Dry Goods, Sliced Almond"
IT - 390 Fifth Ave,ACE ENDICO,590292,NUT ALMONDS BLANCHED SLICD 25#,cs,,1 25 lb,false,Food - other,Food Purchases,169.53,05/18/2026,169.53,false,"Dry Goods, Sliced Almond"
IT - 390 Fifth Ave,VIANDER INC,1179311,NUTELLA 2|3 KG CD,cs,each,2 3 kg,false,Dry Goods,Food Purchases,0,09/15/2025,28.3,false,"Dry Goods, Nutella"
IT - 1656 Collins Ave,VIANDER INC,1179311,NUTELLA 2|3 KG CD,cs,each,2 3 kg,false,Dry Goods,Food Purchases,0,07/13/2026,29.3,false,"Dry Goods, Nutella"
IT - 1014 Lincoln Rd,VIANDER INC,1179311,NUTELLA 2|3 KG CD,cs,each,2 3 kg,false,Dry Goods,Food Purchases,0,07/16/2026,29.3,false,"Dry Goods, Nutella"
IT - 390 Fifth Ave,Driscoll Foods,303531,NUTELLA HAZELNUT SPREAD PAIL GTF,cs,each,2 6.6 lb,false,Dry Goods,Food Purchases,58.9,04/13/2026,58.9,false,"Dry Goods, Nutella"
IT - 530 Seventh Ave,Driscoll Foods,303531,NUTELLA HAZELNUT SPREAD PAIL GTF,cs,each,2 6.6 lb,false,Dry Goods,Food Purchases,58.9,05/11/2026,58.9,false,"Dry Goods, Nutella"
IT - 1656 Collins Ave,VIANDER INC,1228610,NUTMEG GROUND -BADIA 6|16OZ,cs,ea,6 16 oz,false,Dry Goods,Food Purchases,0,02/24/2026,19,false,"Dry Goods, Nutmeg Whole Fresh"
IT - 390 Fifth Ave,Driscoll Foods,480305,NUTMEG WHOLE,piece,,1 1 ea,false,Dry Goods,Food Purchases,0,01/16/2026,12.99,false,"Dry Goods, Nutmeg Whole"
IT - 530 Seventh Ave,Driscoll Foods,480305,NUTMEG WHOLE,piece,,1 1 ea,false,Dry Goods,Food Purchases,0,01/24/2026,12.99,false,"Dry Goods, Nutmeg Whole"
IT - 390 Fifth Ave,ACE ENDICO,773690,NUTMEG|WHOLE FRESH CH,cs,,1 16 oz,false,Food - other,Food Purchases,0,01/16/2026,20.84,false,"Dry Goods, Nutmeg Whole Fresh"
IT - 390 Fifth Ave,ACE ENDICO,592280,NUT PISTACHIO RAW NO SHELLS BAZZINI,cs,,1 5 lb,false,Food - other,Food Purchases,94.15,04/09/2026,106,false,"Dry Goods, Pistachio Chopped"
IT - 530 Seventh Ave,ACE ENDICO,592280,NUT PISTACHIO RAW NO SHELLS BAZZINI,cs,,1 5 lb,false,Food - other,Food Purchases,94.15,04/03/2026,106,false,"Dry Goods, Pistachio Chopped"
IT - 530 Seventh Ave,ACE ENDICO,592279,NUT PISTACHIO RAW SHELLED RCN IMPO 1|5 LB,cs,,1 5 lb,false,Food - other,Food Purchases,0,07/20/2026,98.59,false,"Dry Goods, Pistachio Chopped"
IT - 390 Fifth Ave,ACE ENDICO,592279,NUT PISTACHIO RAW SHELLED RCN IMPO 1|5 LB,cs,,1 5 lb,false,Food - other,Food Purchases,0,07/20/2026,98.59,false,"Dry Goods, Pistachio Chopped"
IT - 1656 Collins Ave,VIANDER INC,30102946,OAT MILK BARISTA - BARISTA BLEND - PACIFIC 12|320Z,cs,pack,12 1 qt,false,Dairy,Food Purchases,0,07/20/2026,55.8,false,"Dairy, Oat Milk"
IT - 1014 Lincoln Rd,VIANDER INC,30102946,OAT MILK BARISTA - BARISTA BLEND - PACIFIC 12|320Z,cs,pack,12 1 qt,false,Dairy,Food Purchases,0,07/16/2026,55.8,false,"Dairy, Oat Milk"
IT - 1656 Collins Ave,Collins House Vendor,262971_XC14743447,OBAN,bottle,,1 750 ml,false,Liquor,Beverage Purchases,0,02/18/2026,74,false,"Whiskey, Oban"
IT - 530 Seventh Ave,SOGNO TOSCANO,23791_XC13511227,Olea Oil 4x1G,cs,gal,4 1 gallon,false,Dry Goods,Food Purchases,0,09/20/2025,120,false,"Dry Goods, Olive oil EVOO"
IT - 1014 Lincoln Rd,SOGNO TOSCANO,1001.10,Olea oil 4x1G E|C,cs,each,4 1 liter,false,Dry Goods,Food Purchases,0,03/11/2026,125,false,"Dry Goods, Olive oil EVOO"
IT - 390 Fifth Ave,SOGNO TOSCANO,1001.10,Olea oil 4x1G E|C,cs,each,4 1 liter,false,Dry Goods,Food Purchases,0,07/18/2026,125,false,"Dry Goods, Olive oil EVOO"
IT - 530 Seventh Ave,SOGNO TOSCANO,1001.10,Olea oil 4x1G E|C,cs,each,4 1 liter,false,Dry Goods,Food Purchases,0,07/20/2026,125,false,"Dry Goods, Olive oil EVOO"
IT - 530 Seventh Ave,Driscoll Foods,109808,ONION RED MEDIUM,cs,lb,25 1 lb,false,Produce,Food Purchases,28.15,05/15/2026,24.58,false,"Produce, Medium Red Onion"
IT - 390 Fifth Ave,Driscoll Foods,109808,ONION RED MEDIUM,cs,lb,25 1 lb,false,Produce,Food Purchases,28.15,04/27/2026,24.58,false,"Produce, Medium Red Onion"
IT - 1014 Lincoln Rd,PRO EX INTERNATIONAL,ONRDJM,ONIONS RED JUMBO'S 25LB,cs,,1 25 lb,false,Produce,Food Purchases,0,12/08/2025,18.75,false,"Produce, Jumbo Red Onion"
IT - 1656 Collins Ave,PRO EX INTERNATIONAL,ONRDJM,ONIONS RED JUMBO'S 25LB,cs,,1 25 lb,false,Produce,Food Purchases,0,12/15/2025,18.75,false,"Produce, Jumbo Red Onion"
IT - 390 Fifth Ave,ACE ENDICO,117480,ONIONS RED MEDIUM,cs,lb,25 1 lb,false,Food - other,Food Purchases,0,07/13/2026,19.5,false,"Produce, Medium Red Onion"
IT - 1014 Lincoln Rd,TROPICAL FAIR PRICE CORP.,65483_XC1653819,Orange,cs,,1 40 each,false,Produce,Food Purchases,0,04/06/2026,22,false,"Produce, Orange"
IT - 1656 Collins Ave,TROPICAL FAIR PRICE CORP.,71854_XC29521,Orange,cs,,1 40 each,false,Produce,Food Purchases,20,07/20/2026,22,false,"Produce, Orange"
IT - 1014 Lincoln Rd,TROPICAL FAIR PRICE CORP.,71854_XC29521,Orange,cs,,1 40 each,false,Produce,Food Purchases,20,07/18/2026,22,false,"Produce, Orange"
IT - 1656 Collins Ave,TROPICAL FAIR PRICE CORP.,65483_XC1653819,Orange,cs,,1 40 each,false,Produce,Food Purchases,0,04/06/2026,22,false,"Produce, Orange"
IT - 390 Fifth Ave,TROPICAL FAIR PRICE CORP.,71854_XC29521,Orange,cs,,1 40 each,false,Produce,Food Purchases,20,09/16/2025,24,false,"Produce, Orange"
IT - 1656 Collins Ave,Unified Technology Solutions LLC,256372_XC14191078,ORANGE,cs,,1 50 each,false,Produce,Food Purchases,0,12/08/2025,22,false,"Produce, Orange"
IT - 1014 Lincoln Rd,Unified Technology Solutions LLC,256372_XC14191078,ORANGE,cs,,1 50 each,false,Produce,Food Purchases,0,12/08/2025,22,false,"Produce, Orange"
IT - 390 Fifth Ave,ACE ENDICO,152520,ORANGE 56CT (CALIF.),cs,each,56 1 count,false,Food - other,Food Purchases,0,02/17/2026,36,false,"Produce, Fancy Orange"
IT - 390 Fifth Ave,ACE ENDICO,152600,ORANGE 88CT,cs,each,88 1 count,false,Food - other,Food Purchases,0,07/17/2026,41,false,"Produce, Fancy Orange"
IT - 530 Seventh Ave,ACE ENDICO,152600,ORANGE 88CT,cs,each,88 1 count,false,Food - other,Food Purchases,0,04/18/2026,9,false,"Produce, Fancy Orange"
IT - 1014 Lincoln Rd,Lincoln House Vendor,262979_XC14743078,ORANGE BLOSSOM,cs,ea,6 32 oz,false,NA Beverage - Other,Beverage Purchases,0,02/18/2026,60,false,"Produce, Orange Blossom"
IT - 1656 Collins Ave,Collins House Vendor,262971_XC14743662,ORANGE BLOSSON.,cs,,1 32 oz,false,NA Beverage - Other,Beverage Purchases,0,02/18/2026,10,false,"Produce, Orange Blossom"
IT - 1656 Collins Ave,La Provence Miami - BILLPAY,1098,Orange Cranberry Muffin,pack,,1 1 ea,false,Baked Goods,Food Purchases,0,01/10/2026,1.5,false,"Baked Goods, Cranberry Orange Muffin"
IT - 390 Fifth Ave,La Provence Miami - BILLPAY,1098,Orange Cranberry Muffin,pack,,1 1 ea,false,Baked Goods,Food Purchases,0,11/11/2025,1.5,false,"Baked Goods, Cranberry Orange Muffin"
IT - 390 Fifth Ave,Driscoll Foods,107519,ORANGE FANCY,cs,each,88 1 ct,false,Produce,Food Purchases,54,07/18/2026,54,false,"Produce, Fancy Orange"
IT - 530 Seventh Ave,Driscoll Foods,107519,ORANGE FANCY,cs,each,88 1 ct,false,Produce,Food Purchases,54,07/20/2026,54,false,"Produce, Fancy Orange"
IT - 530 Seventh Ave,ACE ENDICO,601914,ORANGE PEEL STRIPS .3x3 AGRIMONT,cs,ea,2 5.51 lb,false,Food - other,Food Purchases,0,07/02/2026,323.62,false,"Dry Goods, Candied Orange Peel"
IT - 390 Fifth Ave,ACE ENDICO,601914,ORANGE PEEL STRIPS .3x3 AGRIMONT,cs,ea,2 5.51 lb,false,Food - other,Food Purchases,0,05/14/2026,323.62,false,"Dry Goods, Candied Orange Peel"
IT - 390 Fifth Ave,Driscoll Foods,753550,ORANGES 125-138 CT,case,ea,1 88 each,false,Produce,Food Purchases,0,03/11/2026,54,false,"Produce, Orange"
IT - 530 Seventh Ave,Driscoll Foods,753558,ORANGES 88 CT,cs,,1 88 each,false,Produce,Food Purchases,54,05/15/2026,54,false,"Produce, Orange"
IT - 390 Fifth Ave,Driscoll Foods,753558,ORANGES 88 CT,cs,,1 88 each,false,Produce,Food Purchases,54,07/15/2026,54,false,"Produce, Orange"
IT - 390 Fifth Ave,ACE ENDICO,774880,OREGANO,cs,bag,4 5 lb,false,Food - other,Food Purchases,95,04/07/2026,95,false,"Produce, Oregano"
IT - 530 Seventh Ave,ACE ENDICO,774880,OREGANO,cs,bag,4 5 lb,false,Food - other,Food Purchases,95,07/02/2026,95,false,"Produce, Oregano"
IT - 1656 Collins Ave,VIANDER INC,12286121,OREGANO LEAVES - BAG,bag,,1 5 lb,false,Dry Goods,Food Purchases,0,03/23/2026,18.5,false,"Produce, Oregano"
IT - 1014 Lincoln Rd,VIANDER INC,12286121,OREGANO LEAVES - BAG,bag,,1 5 lb,false,Dry Goods,Food Purchases,0,05/11/2026,18.5,false,"Produce, Oregano"
IT - 1014 Lincoln Rd,VIANDER INC,1228612,OREGANO WHOLE - BADIA 4|1.35 LBS,cs,pack,4 1.35 lb,false,Dry Goods,Food Purchases,18.5,01/12/2026,19.5,false,"Produce, Oregano"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,CH-5177,"OVEN & GRILL CLEANER, AEROSOL (12|18OZ)",cs,ea,12 1 ea,false,Disposable,Disposable,0,01/01/2026,69.7,false,"Cleaning Supplies, Oven Grill Cleaner"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,CH-5177,"OVEN & GRILL CLEANER, AEROSOL (12|18OZ)",cs,ea,12 1 ea,false,Disposable,Disposable,0,01/01/2026,69.7,false,"Cleaning Supplies, Oven Grill Cleaner"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,CH-5177,"OVEN & GRILL CLEANER, AEROSOL (12|18OZ)",cs,ea,12 1 ea,false,Disposable,Disposable,0,07/20/2026,85.65,false,"Cleaning Supplies, Oven Grill Cleaner"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,CH-5177,"OVEN & GRILL CLEANER, AEROSOL (12|18OZ)",cs,ea,12 1 ea,false,Disposable,Disposable,0,07/08/2026,69.7,false,"Cleaning Supplies, Oven Grill Cleaner"
IT - 530 Seventh Ave,SOGNO TOSCANO,20304.04,Ovoline (4oz ball)FD Service 2x3Lbs,cs,each,2 3 lb,false,Dairy,Food Purchases,0,07/20/2026,26.4,false,"Dairy, Ovoline Cheese"
IT - 1656 Collins Ave,SOGNO TOSCANO,20304.04,Ovoline (4oz ball)FD Service 2x3Lbs,cs,each,2 3 lb,false,Dairy,Food Purchases,0,07/18/2026,26.4,false,"Dairy, Ovoline Cheese"
IT - 390 Fifth Ave,SOGNO TOSCANO,20304.04,Ovoline (4oz ball)FD Service 2x3Lbs,cs,each,2 3 lb,false,Dairy,Food Purchases,0,07/15/2026,26.4,false,"Dairy, Ovoline Cheese"
IT - 1014 Lincoln Rd,SOGNO TOSCANO,20304.04,Ovoline (4oz ball)FD Service 2x3Lbs,cs,each,2 3 lb,false,Dairy,Food Purchases,0,07/16/2026,26.4,false,"Dairy, Ovoline Cheese"
IT - 1656 Collins Ave,SOGNO TOSCANO,20304.56,Ovoline Food Service-MIAMI 12|2-4OZ,cs,ea,12 8 oz,false,Baked Goods,Food Purchases,0,03/02/2026,16,false,"Dairy, Ovoline Cheese"
IT - 1014 Lincoln Rd,SOGNO TOSCANO,20304.56,Ovoline Food Service-MIAMI 12|2-4OZ,cs,ea,12 8 oz,false,Baked Goods,Food Purchases,0,02/24/2026,16,false,"Dairy, Ovoline Cheese"
IT - 1014 Lincoln Rd,Southern Glazer,578045,OWENS MIXERS AMERICAN TONIC 6|4P,cs,ct,6 250 ml,false,Liquor,Beverage Purchases,0,11/20/2025,40.32,false,"NA Bev, Tonic Mixer"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,PC-611245,PAN ALUM 1|2 MEDIUM (100) = 4025 | B * 33,cs,,1 1 ea,false,Disposable,Disposable,0,01/01/2026,54.95,false,"Disposable, Pan Aluminum 1/2 Medium"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,PC-611245,PAN ALUM 1|2 MEDIUM (100) = 4025 | B * 33,cs,,1 1 ea,false,Disposable,Disposable,0,05/03/2026,54.95,false,"Disposable, Pan Aluminum 1/2 Medium"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,PC-611245,PAN ALUM 1|2 MEDIUM (100) = 4025 | B * 33,cs,,1 1 ea,false,Disposable,Disposable,0,06/01/2026,54.95,false,"Disposable, Pan Aluminum 1/2 Medium"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,PC-611245,PAN ALUM 1|2 MEDIUM (100) = 4025 | B * 33,cs,,1 1 ea,false,Disposable,Disposable,0,05/22/2026,54.95,false,"Disposable, Pan Aluminum 1/2 Medium"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,PC-612070,PAN ALUMINUM FULL MEDIUM (50),cs,,1 50 ct,false,Disposable,Disposable,0,01/01/2026,76.95,false,"Disposable, Pan Aluminum Full Medium"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,PC-612070,PAN ALUMINUM FULL MEDIUM (50),cs,,1 50 ct,false,Disposable,Disposable,0,07/08/2026,76.95,false,"Disposable, Pan Aluminum Full Medium"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,PC-612070,PAN ALUMINUM FULL MEDIUM (50),cs,,1 50 ct,false,Disposable,Disposable,0,07/08/2026,76.95,false,"Disposable, Pan Aluminum Full Medium"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,PC-612070,PAN ALUMINUM FULL MEDIUM (50),cs,,1 50 ct,false,Disposable,Disposable,0,05/03/2026,76.95,false,"Disposable, Pan Aluminum Full Medium"
IT - 1656 Collins Ave,SimplyPak,DH-32,PAPER 32oz Container Combo,pack,pack,10 50 ct,false,Disposable,Disposable,0,01/27/2026,49.26,false,"Disposable, Paper 32oz Container Combo"
IT - 1014 Lincoln Rd,SimplyPak,DH-32,PAPER 32oz Container Combo,pack,pack,10 50 ct,false,Disposable,Disposable,0,01/22/2026,49.26,false,"Disposable, Paper 32oz Container Combo"
IT - 530 Seventh Ave,ACE ENDICO,870052,PAPER CUSTOM P,cs,pack,25 500 ct,false,Food - other,Food Purchases,5,04/24/2026,5,false,"Disposable, Cup 16oz Paper Custom P"
IT - 390 Fifth Ave,ACE ENDICO,870052,PAPER CUSTOM P,cs,pack,25 500 ct,false,Food - other,Food Purchases,5,04/24/2026,5,false,"Disposable, Cup 16oz Paper Custom P"
IT - 1014 Lincoln Rd,SimplyPak,4HPC,PAPER Hot Cup 4Oz,cs,,1 2000 ct,false,Disposable,Disposable,0,01/22/2026,44.24,false,"Disposables, Paper Hot Cup 4Oz"
IT - 1014 Lincoln Rd,SimplyPak,ITT-PrintCupDW-12oz,PAPER Hot Cup LOGO 12oz,cs,,1 500 ct,false,Disposable,Disposable,0,01/22/2026,44.78,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 530 Seventh Ave,ACE ENDICO,870051,PAPER Hot Cup LOGO 12oz,cs,,1 1000 ct,false,Food - other,Food Purchases,0,02/25/2026,5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 390 Fifth Ave,ACE ENDICO,870051,PAPER Hot Cup LOGO 12oz,cs,,1 1000 ct,false,Food - other,Food Purchases,0,05/05/2026,5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 390 Fifth Ave,IMPERIAL DADE,IT10675135BAG,PAPER IT LOGO Small Bag,cs,ea,250 1 ct,false,Disposable,Disposable,0,03/17/2026,77.5,false,"Disposables, Paper It Logo Small Bag"
IT - 1014 Lincoln Rd,SimplyPak,ITT-PrintPB-12,PAPER Pizza Box w|Logo,cs,,1 50 ct,false,Disposable,Disposable,0,01/30/2026,22.03,false,"Disposables, Paper Pizza Box w/Logo"
IT - 1014 Lincoln Rd,SimplyPak,Thermal-RR8313,PAPER Printer Thermal Paper,cs,each,50 1 ct,false,Disposable,Disposable,0,01/22/2026,58.36,false,"Disposables, Thermal Paper"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,KO-2350012,PAPER SOUP 12 oz KRAFT COMBO KARI-OUT (250),cs,ea,250 1 ea,false,Disposable,Disposable,0,01/01/2026,59.5,false,
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,KO-2350012,PAPER SOUP 12 oz KRAFT COMBO KARI-OUT (250),cs,ea,250 1 ea,false,Disposable,Disposable,0,01/01/2026,59.5,false,
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,KO-2350012,PAPER SOUP 12 oz KRAFT COMBO KARI-OUT (250),cs,ea,250 1 ea,false,Disposable,Disposable,0,01/01/2026,59.5,false,
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,EN-4866,Paper Towel,cs,ea,6 1 roll,false,Disposable,Disposable,0,01/01/2026,36.95,false,"Disposables, Paper Towel"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,EN-4866,Paper Towel,cs,ea,6 1 roll,false,Disposable,Disposable,0,01/01/2026,36.95,false,"Disposables, Paper Towel"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,EN-4866,Paper Towel,cs,ea,6 1 roll,false,Disposable,Disposable,0,01/01/2026,36.95,false,"Disposables, Paper Towel"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,EN-4866,Paper Towel,cs,ea,6 1 roll,false,Disposable,Disposable,0,07/12/2026,36.95,false,"Disposables, Paper Towel"
IT - 1014 Lincoln Rd,VIANDER INC,203046,PARMESAN GRATED - SPECIALE - 4|5 LBS,cs,,1 1 lb,true,Dairy,Food Purchases,3.1,07/16/2026,4.35,false,"Dairy, Grated Parmesan Cheese"
IT - 1656 Collins Ave,VIANDER INC,203046,PARMESAN GRATED - SPECIALE - 4|5 LBS,cs,,1 1 lb,true,Dairy,Food Purchases,3.1,07/13/2026,4.35,false,"Dairy, Grated Parmesan Cheese"
